,Date,Count,Hour,Temp,Humidity,Windspeed,Visibility,Solar_Rad,Rainfall,Snowfall,Seasons,Holiday,Year,Month,Day,DayofWeek,Year_Month,Day_Night
202,2017-12-09,273,10,-2.2,42,1.3,1646,0.61,0.0,0.0,Winter,No Holiday,2017,12,9,Saturday,2017-12,Day
203,2017-12-09,351,11,0.0,45,1.1,1500,0.89,0.0,0.0,Winter,No Holiday,2017,12,9,Saturday,2017-12,Day
204,2017-12-09,427,12,2.4,40,0.8,1809,1.05,0.0,0.0,Winter,No Holiday,2017,12,9,Saturday,2017-12,Day
205,2017-12-09,431,13,3.9,36,2.0,1702,1.13,0.0,0.0,Winter,No Holiday,2017,12,9,Saturday,2017-12,Day
206,2017-12-09,486,14,4.7,32,2.2,1948,1.06,0.0,0.0,Winter,No Holiday,2017,12,9,Saturday,2017-12,Day
207,2017-12-09,569,15,5.2,30,2.0,1963,0.84,0.0,0.0,Winter,No Holiday,2017,12,9,Saturday,2017-12,Day
208,2017-12-09,546,16,4.4,33,1.6,1963,0.4,0.0,0.0,Winter,No Holiday,2017,12,9,Saturday,2017-12,Day
209,2017-12-09,481,17,3.5,37,1.8,1963,0.1,0.0,0.0,Winter,No Holiday,2017,12,9,Saturday,2017-12,Day
210,2017-12-09,384,18,2.5,41,1.0,1974,0.0,0.0,0.0,Winter,No Holiday,2017,12,9,Saturday,2017-12,Day
211,2017-12-09,275,19,1.5,48,0.4,1878,0.0,0.0,0.0,Winter,No Holiday,2017,12,9,Saturday,2017-12,Night
212,2017-12-09,298,20,0.8,51,1.4,1848,0.0,0.0,0.0,Winter,No Holiday,2017,12,9,Saturday,2017-12,Night
213,2017-12-09,321,21,-0.1,55,0.7,1654,0.0,0.0,0.0,Winter,No Holiday,2017,12,9,Saturday,2017-12,Night
214,2017-12-09,289,22,-0.5,55,0.6,1655,0.0,0.0,0.0,Winter,No Holiday,2017,12,9,Saturday,2017-12,Night
215,2017-12-09,265,23,-0.1,54,1.3,1570,0.0,0.0,0.0,Winter,No Holiday,2017,12,9,Saturday,2017-12,Night
216,2017-12-10,326,0,-0.2,55,1.0,1629,0.0,0.0,0.0,Winter,No Holiday,2017,12,10,Sunday,2017-12,Night
217,2017-12-10,280,1,-0.2,54,0.5,1747,0.0,0.0,0.0,Winter,No Holiday,2017,12,10,Sunday,2017-12,Night
218,2017-12-10,243,2,0.2,52,0.7,1726,0.0,0.0,0.0,Winter,No Holiday,2017,12,10,Sunday,2017-12,Night
219,2017-12-10,169,3,0.3,53,0.5,1748,0.0,0.0,0.0,Winter,No Holiday,2017,12,10,Sunday,2017-12,Night
220,2017-12-10,71,4,0.4,52,1.6,1816,0.0,0.0,0.0,Winter,No Holiday,2017,12,10,Sunday,2017-12,Night
221,2017-12-10,13,5,0.3,74,1.0,178,0.0,0.0,0.7,Winter,No Holiday,2017,12,10,Sunday,2017-12,Night
222,2017-12-10,9,6,-0.5,90,0.9,91,0.0,2.5,2.7,Winter,No Holiday,2017,12,10,Sunday,2017-12,Day
223,2017-12-10,20,7,-0.4,92,1.1,121,0.0,0.0,4.0,Winter,No Holiday,2017,12,10,Sunday,2017-12,Day
224,2017-12-10,35,8,-0.2,90,1.2,378,0.0,0.0,4.1,Winter,No Holiday,2017,12,10,Sunday,2017-12,Day
225,2017-12-10,31,9,0.2,90,1.0,305,0.0,1.6,4.3,Winter,No Holiday,2017,12,10,Sunday,2017-12,Day
226,2017-12-10,19,10,0.5,91,0.4,143,0.0,0.0,4.3,Winter,No Holiday,2017,12,10,Sunday,2017-12,Day
227,2017-12-10,58,11,0.9,92,0.9,137,0.03,0.0,3.9,Winter,No Holiday,2017,12,10,Sunday,2017-12,Day
228,2017-12-10,119,12,2.3,88,0.3,245,0.28,0.0,3.1,Winter,No Holiday,2017,12,10,Sunday,2017-12,Day
229,2017-12-10,182,13,3.3,87,1.1,230,0.54,0.0,2.1,Winter,No Holiday,2017,12,10,Sunday,2017-12,Day
230,2017-12-10,235,14,4.2,85,0.7,325,0.65,0.0,1.4,Winter,No Holiday,2017,12,10,Sunday,2017-12,Day
231,2017-12-10,180,15,6.7,63,4.5,715,0.35,0.0,1.0,Winter,No Holiday,2017,12,10,Sunday,2017-12,Day
232,2017-12-10,214,16,5.4,71,3.5,622,0.2,0.0,0.5,Winter,No Holiday,2017,12,10,Sunday,2017-12,Day
233,2017-12-10,226,17,3.6,65,4.3,1061,0.03,0.0,0.4,Winter,No Holiday,2017,12,10,Sunday,2017-12,Day
234,2017-12-10,210,18,2.0,61,3.0,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,10,Sunday,2017-12,Day
235,2017-12-10,181,19,1.6,53,4.0,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,10,Sunday,2017-12,Night
236,2017-12-10,165,20,0.6,57,3.9,1954,0.0,0.0,0.0,Winter,No Holiday,2017,12,10,Sunday,2017-12,Night
237,2017-12-10,167,21,0.0,59,3.0,1862,0.0,0.0,0.0,Winter,No Holiday,2017,12,10,Sunday,2017-12,Night
238,2017-12-10,152,22,-1.0,56,4.7,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,10,Sunday,2017-12,Night
239,2017-12-10,148,23,-1.4,43,4.3,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,10,Sunday,2017-12,Night
240,2017-12-11,125,0,-2.5,39,3.4,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Night
241,2017-12-11,111,1,-3.4,36,3.8,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Night
242,2017-12-11,67,2,-4.2,35,3.4,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Night
243,2017-12-11,45,3,-4.7,38,2.4,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Night
244,2017-12-11,44,4,-5.2,35,3.2,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Night
245,2017-12-11,86,5,-5.6,38,3.2,1974,0.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Night
246,2017-12-11,136,6,-5.9,39,2.9,1979,0.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Day
247,2017-12-11,325,7,-6.0,39,3.1,1996,0.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Day
248,2017-12-11,653,8,-6.0,38,3.6,1994,0.01,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Day
249,2017-12-11,326,9,-5.9,36,5.1,1941,0.1,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Day
250,2017-12-11,212,10,-5.3,32,4.5,2000,0.62,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Day
251,2017-12-11,226,11,-4.7,36,3.8,2000,1.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Day
252,2017-12-11,247,12,-5.2,33,4.6,1973,1.26,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Day
253,2017-12-11,241,13,-5.4,32,5.1,1986,1.24,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Day
254,2017-12-11,253,14,-5.4,31,4.1,1945,1.13,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Day
255,2017-12-11,269,15,-5.5,33,4.5,2000,0.92,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Day
256,2017-12-11,277,16,-6.0,40,4.0,2000,0.55,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Day
257,2017-12-11,361,17,-7.1,44,4.2,2000,0.18,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Day
258,2017-12-11,557,18,-7.9,43,3.3,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Day
259,2017-12-11,371,19,-8.6,45,3.9,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Night
260,2017-12-11,254,20,-9.3,49,3.8,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Night
261,2017-12-11,266,21,-9.7,51,2.5,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Night
262,2017-12-11,222,22,-10.2,50,3.0,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Night
263,2017-12-11,174,23,-10.7,53,1.2,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,11,Monday,2017-12,Night
264,2017-12-12,133,0,-11.0,51,1.1,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Night
265,2017-12-12,127,1,-11.2,51,1.1,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Night
266,2017-12-12,95,2,-11.5,50,0.7,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Night
267,2017-12-12,54,3,-11.6,50,2.2,1995,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Night
268,2017-12-12,46,4,-11.6,47,2.1,1982,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Night
269,2017-12-12,65,5,-11.6,45,2.8,1951,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Night
270,2017-12-12,104,6,-11.8,47,2.5,1973,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Day
271,2017-12-12,280,7,-12.1,50,2.3,1929,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Day
272,2017-12-12,580,8,-12.3,52,1.3,1914,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Day
273,2017-12-12,275,9,-11.8,46,2.9,1956,0.1,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Day
274,2017-12-12,184,10,-10.5,45,3.3,1855,0.6,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Day
275,2017-12-12,201,11,-9.4,42,3.1,1815,0.93,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Day
276,2017-12-12,228,12,-8.3,35,2.9,1967,1.14,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Day
277,2017-12-12,225,13,-6.9,37,2.4,1955,1.22,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Day
278,2017-12-12,258,14,-5.4,32,2.0,1930,1.12,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Day
279,2017-12-12,250,15,-5.8,30,2.8,2000,0.92,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Day
280,2017-12-12,248,16,-6.0,29,2.8,1983,0.58,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Day
281,2017-12-12,305,17,-7.0,32,2.6,2000,0.19,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Day
282,2017-12-12,529,18,-7.7,36,1.0,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Day
283,2017-12-12,350,19,-8.2,43,1.1,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Night
284,2017-12-12,260,20,-8.4,42,1.0,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Night
285,2017-12-12,270,21,-8.8,43,1.4,1999,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Night
286,2017-12-12,256,22,-9.0,45,1.3,1999,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Night
287,2017-12-12,173,23,-9.3,47,2.1,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,12,Tuesday,2017-12,Night
288,2017-12-13,168,0,-9.5,48,1.3,1996,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Night
289,2017-12-13,183,1,-10.2,52,1.6,1997,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Night
290,2017-12-13,120,2,-10.4,53,1.8,1949,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Night
291,2017-12-13,79,3,-10.9,55,1.8,1913,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Night
292,2017-12-13,41,4,-11.4,58,1.3,1907,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Night
293,2017-12-13,68,5,-11.5,58,1.1,1923,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Night
294,2017-12-13,109,6,-11.9,57,1.1,1974,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Day
295,2017-12-13,310,7,-11.7,53,1.6,1998,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Day
296,2017-12-13,591,8,-11.4,47,3.3,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Day
297,2017-12-13,340,9,-11.1,46,3.4,1981,0.1,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Day
298,2017-12-13,202,10,-9.5,39,2.1,1875,0.6,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Day
299,2017-12-13,251,11,-8.1,35,1.8,1806,0.96,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Day
300,2017-12-13,267,12,-6.5,30,2.9,1945,1.17,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Day
301,2017-12-13,251,13,-5.8,28,2.9,1887,1.23,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Day
302,2017-12-13,240,14,-4.7,27,2.9,1883,1.12,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Day
303,2017-12-13,240,15,-4.9,26,3.1,1887,0.89,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Day
304,2017-12-13,278,16,-4.5,26,2.2,2000,0.56,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Day
305,2017-12-13,392,17,-5.6,29,1.7,2000,0.18,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Day
306,2017-12-13,537,18,-6.6,33,1.1,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Day
307,2017-12-13,373,19,-6.6,31,1.6,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Night
308,2017-12-13,263,20,-7.6,35,0.8,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Night
309,2017-12-13,271,21,-8.3,39,1.0,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Night
310,2017-12-13,271,22,-8.9,39,0.1,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Night
311,2017-12-13,174,23,-9.2,44,0.4,1978,0.0,0.0,0.0,Winter,No Holiday,2017,12,13,Wednesday,2017-12,Night
312,2017-12-14,171,0,-9.5,50,0.6,1953,0.0,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Night
313,2017-12-14,170,1,-9.8,48,0.8,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Night
314,2017-12-14,107,2,-10.6,44,0.8,1903,0.0,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Night
315,2017-12-14,80,3,-10.7,48,0.4,1651,0.0,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Night
316,2017-12-14,52,4,-11.0,50,0.8,1718,0.0,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Night
317,2017-12-14,62,5,-10.8,48,0.8,1648,0.0,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Night
318,2017-12-14,108,6,-11.0,55,0.8,1541,0.0,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Day
319,2017-12-14,279,7,-10.9,57,1.1,1387,0.0,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Day
320,2017-12-14,621,8,-10.4,54,1.1,1432,0.01,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Day
321,2017-12-14,305,9,-9.4,44,0.5,1680,0.13,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Day
322,2017-12-14,189,10,-7.7,43,0.9,1555,0.35,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Day
323,2017-12-14,247,11,-6.1,38,1.0,1587,0.52,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Day
324,2017-12-14,278,12,-4.9,34,1.3,1768,0.6,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Day
325,2017-12-14,282,13,-3.8,32,0.9,1827,0.52,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Day
326,2017-12-14,294,14,-2.7,28,0.7,1857,0.65,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Day
327,2017-12-14,301,15,-2.5,29,1.1,1667,0.48,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Day
328,2017-12-14,335,16,-2.4,28,0.9,1878,0.35,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Day
329,2017-12-14,382,17,-2.9,31,0.6,1723,0.09,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Day
330,2017-12-14,612,18,-3.5,35,1.1,1414,0.0,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Day
331,2017-12-14,410,19,-4.2,40,0.9,1216,0.0,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Night
332,2017-12-14,277,20,-4.8,43,1.1,1397,0.0,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Night
333,2017-12-14,316,21,-4.8,45,0.8,1351,0.0,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Night
334,2017-12-14,309,22,-4.9,44,1.1,1369,0.0,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Night
335,2017-12-14,211,23,-5.6,53,1.2,1290,0.0,0.0,0.0,Winter,No Holiday,2017,12,14,Thursday,2017-12,Night
336,2017-12-15,227,0,-5.7,53,0.6,1262,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Night
337,2017-12-15,241,1,-6.3,57,0.4,1148,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Night
338,2017-12-15,162,2,-6.8,58,0.4,1089,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Night
339,2017-12-15,110,3,-6.9,56,0.5,1111,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Night
340,2017-12-15,69,4,-7.1,59,0.8,1058,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Night
341,2017-12-15,68,5,-7.5,64,0.9,989,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Night
342,2017-12-15,129,6,-7.4,64,0.7,906,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Day
343,2017-12-15,285,7,-7.0,63,0.6,865,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Day
344,2017-12-15,658,8,-6.6,64,1.1,791,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Day
345,2017-12-15,330,9,-5.9,60,0.6,691,0.09,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Day
346,2017-12-15,221,10,-4.6,52,0.8,648,0.34,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Day
347,2017-12-15,279,11,-2.9,46,1.0,809,0.42,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Day
348,2017-12-15,309,12,-2.5,43,0.7,895,0.34,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Day
349,2017-12-15,325,13,-1.6,40,0.3,868,0.32,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Day
350,2017-12-15,329,14,-0.7,39,0.8,826,0.35,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Day
351,2017-12-15,342,15,0.1,35,1.5,946,0.42,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Day
352,2017-12-15,354,16,0.0,37,0.6,994,0.13,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Day
353,2017-12-15,464,17,-0.2,39,0.8,1016,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Day
354,2017-12-15,682,18,0.1,43,0.9,1485,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Day
355,2017-12-15,451,19,0.6,41,1.2,1550,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Night
356,2017-12-15,320,20,0.9,42,1.2,1113,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Night
357,2017-12-15,300,21,0.7,47,2.7,1283,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Night
358,2017-12-15,296,22,-0.1,49,2.0,870,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Night
359,2017-12-15,247,23,-1.3,60,2.5,792,0.0,0.0,0.0,Winter,No Holiday,2017,12,15,Friday,2017-12,Night
360,2017-12-16,217,0,-2.6,73,3.4,787,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Night
361,2017-12-16,302,1,-3.4,76,2.9,582,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Night
362,2017-12-16,228,2,-4.1,73,2.1,567,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Night
363,2017-12-16,129,3,-4.5,71,1.6,651,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Night
364,2017-12-16,80,4,-5.0,70,2.7,702,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Night
365,2017-12-16,45,5,-5.6,72,2.0,662,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Night
366,2017-12-16,66,6,-6.1,69,2.9,765,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Day
367,2017-12-16,90,7,-6.7,64,2.1,977,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Day
368,2017-12-16,190,8,-7.3,62,2.6,1112,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Day
369,2017-12-16,195,9,-7.2,47,2.8,1724,0.18,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Day
370,2017-12-16,201,10,-6.2,42,2.3,1893,0.52,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Day
371,2017-12-16,239,11,-5.2,30,4.0,1991,0.86,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Day
372,2017-12-16,252,12,-4.1,28,3.8,1998,1.08,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Day
373,2017-12-16,296,13,-3.7,23,4.0,1980,1.12,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Day
374,2017-12-16,292,14,-3.4,22,4.3,1966,1.07,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Day
375,2017-12-16,291,15,-3.3,22,5.0,2000,0.86,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Day
376,2017-12-16,258,16,-3.3,24,3.5,2000,0.54,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Day
377,2017-12-16,277,17,-4.6,26,2.6,2000,0.17,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Day
378,2017-12-16,212,18,-5.3,28,3.5,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Day
379,2017-12-16,173,19,-6.0,32,2.4,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Night
380,2017-12-16,143,20,-6.6,37,3.4,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Night
381,2017-12-16,159,21,-7.1,39,3.2,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Night
382,2017-12-16,155,22,-7.6,41,1.6,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Night
383,2017-12-16,142,23,-8.0,41,2.2,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,16,Saturday,2017-12,Night
384,2017-12-17,175,0,-8.1,41,2.0,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Night
385,2017-12-17,146,1,-8.4,40,1.6,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Night
386,2017-12-17,132,2,-8.7,40,2.8,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Night
387,2017-12-17,100,3,-9.0,40,3.1,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Night
388,2017-12-17,41,4,-9.5,40,1.9,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Night
389,2017-12-17,31,5,-9.7,41,3.1,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Night
390,2017-12-17,39,6,-9.9,42,2.3,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Day
391,2017-12-17,53,7,-10.2,42,2.3,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Day
392,2017-12-17,94,8,-10.7,43,0.9,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Day
393,2017-12-17,122,9,-10.5,38,1.1,1950,0.19,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Day
394,2017-12-17,142,10,-8.5,31,1.5,1997,0.58,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Day
395,2017-12-17,189,11,-7.2,29,1.8,1926,0.88,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Day
396,2017-12-17,216,12,-4.9,25,2.6,1966,1.08,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Day
397,2017-12-17,223,13,-4.5,25,3.2,1989,1.14,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Day
398,2017-12-17,268,14,-3.2,26,3.1,1933,1.07,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Day
399,2017-12-17,278,15,-2.5,28,2.0,2000,0.85,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Day
400,2017-12-17,256,16,-2.7,31,2.3,2000,0.54,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Day
401,2017-12-17,266,17,-3.8,35,2.4,2000,0.17,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Day
402,2017-12-17,204,18,-4.7,37,1.8,2000,0.01,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Day
403,2017-12-17,157,19,-5.6,39,1.1,2000,0.0,0.0,0.0,Winter,No Holiday,2017,12,17,Sunday,2017-12,Night
